player_id,route_name,play_name,timestamp_start,timestamp_end,success,practice_id,date
49,corner,corner1,2202027,2205924,1,10,02/09/2023
103,curl,curl2,2369872,2375571,1,6,01/06/2023
36,flat,flat3,3159142,3165849,1,4,02/03/2023
29,slant,slant3,1774262,1775624,0,2,01/27/2023
89,corner,corner3,1604853,1607915,1,1,02/17/2023
34,curl,curl4,740067,740838,1,1,02/07/2023
34,comeback,comeback4,3839534,3847395,0,7,02/07/2023
75,out,out1,6333216,6334114,1,4,02/08/2023
52,curl,curl4,10721438,10726593,0,4,01/12/2023
98,dig,dig3,7548890,7549409,1,7,02/13/2023
20,corner,corner4,7864329,7870611,0,8,02/08/2023
72,slant,slant3,10062409,10069872,1,6,02/15/2023
57,comeback,comeback2,5740640,5741800,1,2,01/27/2023
52,flat,flat1,8881205,8881779,0,10,02/16/2023
46,dig,dig5,4478018,4483015,0,9,02/04/2023
15,comeback,comeback4,6593114,6598012,1,8,01/22/2023
71,corner,corner4,3111702,3119124,1,6,01/02/2023
40,curl,curl3,8971152,8971680,1,4,02/15/2023
52,comeback,comeback3,9252516,9255140,1,5,02/20/2023
12,slant,slant2,3997985,4005039,0,10,02/19/2023
7,out,out5,9526777,9531679,0,9,01/20/2023
75,corner,corner4,4717837,4720647,1,3,02/06/2023
79,curl,curl1,10603680,10606940,0,7,02/09/2023
38,slant,slant4,4643423,4643906,0,2,01/11/2023
20,post,post3,2073395,2081160,0,8,02/03/2023
65,slant,slant3,6949500,6953855,1,6,01/07/2023
41,comeback,comeback5,3316467,3318570,0,10,01/11/2023
7,curl,curl2,9559444,9564579,0,9,02/21/2023
23,flat,flat5,1594859,1600138,0,2,01/13/2023
69,dig,dig5,8190414,8191442,0,2,01/17/2023
50,slant,slant2,1758896,1766880,1,4,02/19/2023
84,slant,slant5,10512907,10519812,1,1,01/20/2023
45,out,out1,6604121,6604648,0,6,01/29/2023
9,out,out3,5918089,5925441,0,1,02/24/2023
52,dig,dig3,7657805,7659848,1,8,01/07/2023
78,post,post2,10326468,10329294,1,2,02/03/2023
47,comeback,comeback2,4039579,4042747,0,7,02/20/2023
24,curl,curl5,4938477,4938654,0,8,01/01/2023
46,out,out4,867170,870976,0,1,02/15/2023
38,curl,curl4,1062313,1064396,0,5,01/11/2023
52,corner,corner3,1566973,1572061,0,1,01/26/2023
95,slant,slant5,7702810,7703825,1,8,02/08/2023
91,out,out5,6002594,6005419,1,8,02/12/2023
54,out,out1,2113064,2115971,0,2,02/09/2023
68,curl,curl2,4807143,4811946,1,9,01/25/2023
52,post,post3,19161,19954,1,3,02/09/2023
27,slant,slant4,9461482,9467229,1,1,02/15/2023
62,flat,flat1,8574716,8577914,0,5,02/04/2023
87,post,post2,7815376,7820209,1,6,02/19/2023
35,post,post4,4611040,4615686,0,6,01/19/2023
94,slant,slant3,8274409,8281781,1,8,01/20/2023
70,slant,slant5,9757923,9761410,1,4,01/08/2023
4,flat,flat2,3322887,3326668,0,1,01/19/2023
19,dig,dig5,1534667,1536909,0,4,01/28/2023
24,flat,flat1,6999508,7005616,0,8,02/16/2023
9,post,post2,4294423,4294461,0,8,01/13/2023
23,flat,flat5,7536135,7539217,1,7,02/26/2023
18,slant,slant2,6105882,6110027,0,3,01/20/2023
33,corner,corner1,1631151,1637691,0,10,01/24/2023
86,flat,flat2,521230,525303,0,3,01/31/2023
33,out,out3,6254249,6259921,1,8,01/07/2023
33,flat,flat2,4929209,4933347,1,1,02/01/2023
75,slant,slant4,3275445,3276243,0,4,01/28/2023
49,corner,corner3,303757,304367,0,3,02/14/2023
38,slant,slant1,3883655,3891146,0,3,01/02/2023
18,out,out5,8967455,8968063,0,1,01/13/2023
37,slant,slant1,8267273,8267306,0,7,02/07/2023
103,corner,corner4,8702140,8709996,1,7,02/11/2023
33,dig,dig5,763421,769939,0,9,02/26/2023
10,curl,curl1,9191384,9192665,0,8,02/18/2023
104,post,post5,5444593,5449938,1,2,02/17/2023
81,dig,dig2,9571602,9578103,0,2,01/18/2023
28,dig,dig2,767563,774985,0,10,01/29/2023
35,comeback,comeback2,7335542,7337166,1,4,02/11/2023
38,post,post3,5535647,5540003,0,1,01/16/2023
98,curl,curl1,5880566,5881006,1,10,02/14/2023
39,dig,dig1,1945560,1948015,0,6,02/15/2023
2,dig,dig4,10761054,10761817,0,2,02/13/2023
77,flat,flat4,9701169,9707237,1,6,01/21/2023
71,curl,curl1,3676376,3683980,1,5,02/08/2023
73,comeback,comeback1,579939,584212,0,5,02/03/2023
101,slant,slant4,9472824,9478456,1,7,01/23/2023
55,out,out2,10390960,10397816,1,7,01/16/2023
43,curl,curl2,8248560,8255208,0,3,02/14/2023
94,curl,curl2,505439,507457,1,9,02/21/2023
56,comeback,comeback2,2412420,2419444,0,2,01/12/2023
104,flat,flat2,9254835,9261920,1,4,02/19/2023
68,out,out5,2641802,2644251,1,7,01/11/2023
42,out,out5,6933889,6938630,1,9,02/15/2023
53,slant,slant1,6731953,6738298,0,6,02/25/2023
96,corner,corner3,8840353,8844913,1,6,01/11/2023
86,slant,slant2,1768280,1772764,1,9,02/10/2023
74,comeback,comeback5,8245053,8250141,1,2,01/04/2023
94,out,out3,3708816,3716540,1,1,02/23/2023
86,slant,slant5,560705,568406,1,7,02/28/2023
93,comeback,comeback4,95741,100563,1,10,01/21/2023
3,curl,curl4,986994,993958,0,3,02/02/2023
73,corner,corner3,6350602,6351620,1,5,02/28/2023
18,dig,dig1,4470518,4474584,0,10,01/12/2023
16,corner,corner1,9483676,9485480,0,1,02/01/2023
82,curl,curl5,6336995,6344624,1,6,02/06/2023
13,flat,flat2,3748209,3755438,0,1,01/09/2023
52,post,post5,5834436,5835625,1,7,01/12/2023
35,dig,dig2,5307314,5311088,0,1,01/05/2023
23,post,post5,6984197,6988756,0,7,02/09/2023
95,flat,flat2,4307006,4314139,1,1,01/07/2023
79,curl,curl3,2118325,2121422,1,10,02/23/2023
81,out,out4,565285,568435,1,1,02/08/2023
80,flat,flat4,9088140,9093466,1,10,01/05/2023
14,out,out5,8587497,8590706,0,3,02/21/2023
39,slant,slant4,1808535,1815001,0,6,01/04/2023
53,dig,dig3,10593191,10599182,1,10,02/24/2023
16,dig,dig5,3048475,3048990,0,1,01/29/2023
6,comeback,comeback3,4110169,4115063,0,5,01/08/2023
30,slant,slant1,10545764,10552402,0,5,01/15/2023
87,flat,flat4,6073961,6081686,1,1,01/25/2023
84,flat,flat1,7733456,7738432,1,5,01/19/2023
21,dig,dig3,10106853,10111429,0,5,02/06/2023
22,corner,corner5,9618951,9622624,0,5,02/05/2023
74,post,post4,9177942,9181216,1,6,01/21/2023
33,corner,corner4,10515101,10517254,0,3,01/16/2023
93,corner,corner4,8949981,8951950,1,2,01/01/2023
65,dig,dig5,6706944,6712720,1,2,02/10/2023
4,corner,corner2,2316979,2320186,0,7,01/19/2023
41,comeback,comeback4,10354437,10361331,0,1,01/16/2023
88,corner,corner4,9780440,9781733,0,10,01/03/2023
68,out,out1,9719038,9724904,1,8,01/28/2023
52,flat,flat1,6569623,6572341,1,4,02/17/2023
16,dig,dig4,3752371,3755255,0,2,02/13/2023
13,slant,slant2,8623498,8629974,0,4,01/02/2023
71,comeback,comeback3,10033643,10035401,1,8,01/05/2023
28,curl,curl2,5819301,5821454,0,2,01/06/2023
59,flat,flat1,933091,933366,1,4,01/23/2023
79,post,post2,3056352,3059385,1,1,02/22/2023
28,out,out2,4853292,4853736,0,2,01/15/2023
38,corner,corner3,754617,757696,0,8,02/23/2023
82,out,out1,7557543,7565161,1,10,01/31/2023
27,corner,corner2,605667,610118,0,4,01/02/2023
41,flat,flat4,949796,951826,0,9,01/02/2023
90,post,post1,6083906,6089561,1,1,02/16/2023
95,out,out1,4940074,4941877,1,2,02/21/2023
60,comeback,comeback1,7127408,7128327,1,8,02/16/2023
37,curl,curl2,7093191,7096436,1,9,02/16/2023
79,post,post4,2491833,2495949,1,3,01/02/2023
65,out,out5,1335573,1343148,0,8,02/01/2023
76,comeback,comeback5,473138,477862,1,6,02/05/2023
27,out,out2,6990996,6992661,0,10,01/26/2023
88,out,out1,5403715,5410442,1,3,02/19/2023
97,flat,flat5,34491,39392,1,7,01/21/2023
80,comeback,comeback5,8467429,8472615,1,4,01/30/2023
77,curl,curl1,2744996,2748055,1,1,02/20/2023
55,out,out3,608123,608272,1,9,02/10/2023
9,flat,flat1,3975103,3982343,0,8,02/06/2023
14,dig,dig4,4241021,4246865,0,6,02/05/2023
97,curl,curl1,1567137,1567693,1,9,01/01/2023
20,post,post4,9025890,9032747,0,5,01/22/2023
74,corner,corner5,1651497,1656545,0,9,02/28/2023
65,flat,flat2,810814,811719,0,6,01/18/2023
23,comeback,comeback3,7888047,7892443,0,6,02/14/2023
65,flat,flat2,10686113,10687577,1,2,01/01/2023
53,out,out1,7328543,7334605,0,1,01/14/2023
96,dig,dig5,7844171,7849796,1,6,02/22/2023
29,curl,curl5,3214222,3217561,1,9,01/25/2023
12,curl,curl5,1068557,1071509,0,6,02/09/2023
34,slant,slant4,3138786,3145932,1,3,02/26/2023
61,corner,corner5,3557025,3559615,1,2,02/24/2023
7,comeback,comeback2,2382759,2385184,0,10,02/03/2023
65,comeback,comeback5,9787929,9789360,0,9,02/23/2023
45,comeback,comeback4,5884282,5888986,0,1,02/23/2023
38,corner,corner3,630837,631394,0,3,01/13/2023
33,slant,slant2,10798501,10803234,0,5,01/02/2023
73,dig,dig3,158624,158930,1,9,01/08/2023
103,comeback,comeback5,9762396,9765526,1,2,01/10/2023
15,dig,dig3,10053562,10058220,0,1,01/31/2023
37,dig,dig5,5274531,5280410,1,9,02/11/2023
28,slant,slant4,3456794,3464434,0,6,02/19/2023
51,post,post1,7001805,7006918,1,3,02/07/2023
89,out,out4,7098065,7102884,1,8,02/03/2023
70,comeback,comeback3,2226602,2230766,0,1,02/07/2023
40,curl,curl1,439785,446353,0,3,02/04/2023
64,comeback,comeback3,6168422,6176225,1,1,01/17/2023
70,dig,dig1,4557330,4560302,1,8,02/27/2023
63,post,post3,7850839,7853220,1,10,01/22/2023
84,out,out4,7103426,7103670,1,5,02/06/2023
96,out,out1,9554339,9558570,1,2,01/31/2023
48,comeback,comeback4,586109,588626,0,10,01/30/2023
60,slant,slant1,5619010,5619667,1,10,01/25/2023
43,post,post1,4295486,4297663,1,1,01/18/2023
75,curl,curl4,9831923,9836638,1,1,01/16/2023
26,out,out1,5386610,5389471,0,1,01/31/2023
38,corner,corner3,7696880,7704332,0,3,02/03/2023
43,curl,curl5,6319981,6325961,1,8,02/17/2023
22,out,out5,10522640,10528103,0,8,01/03/2023
57,flat,flat3,8568448,8571384,0,10,01/15/2023
30,out,out2,6003216,6008032,1,3,02/16/2023
36,corner,corner4,235388,241426,0,2,02/28/2023
36,out,out4,9091510,9098914,0,7,01/05/2023
31,slant,slant2,7416163,7418605,0,6,01/16/2023
25,corner,corner5,8577813,8580001,0,5,02/19/2023
45,flat,flat4,5829086,5829819,0,1,02/12/2023
69,flat,flat3,447498,452427,0,3,02/05/2023
60,slant,slant1,6284068,6284873,1,10,02/16/2023
84,corner,corner1,5752976,5756593,1,6,02/10/2023
55,post,post4,677769,683961,0,10,01/11/2023
36,dig,dig2,6707368,6709979,0,7,02/09/2023
69,comeback,comeback4,2504561,2508071,1,8,01/15/2023
55,post,post2,3021275,3028314,0,6,01/17/2023
81,out,out2,1401224,1407814,0,1,01/29/2023
65,slant,slant5,7783736,7789684,0,7,02/09/2023
99,slant,slant3,6220296,6221744,1,5,02/17/2023
58,curl,curl5,7466610,7466694,1,6,01/06/2023
103,post,post5,2353887,2355426,1,4,02/12/2023
101,comeback,comeback4,9065308,9067266,1,5,01/14/2023
3,dig,dig4,3221227,3227136,0,4,02/01/2023
54,slant,slant2,10108327,10111659,0,8,01/31/2023
89,flat,flat3,1251767,1254388,1,1,02/03/2023
87,out,out1,8857394,8859530,1,5,01/24/2023
51,corner,corner5,2262727,2269547,1,6,01/13/2023
94,slant,slant5,10603641,10604442,0,7,01/30/2023
23,flat,flat2,7869326,7875874,0,3,02/01/2023
15,comeback,comeback1,8349474,8353824,0,10,01/04/2023
57,corner,corner1,7227237,7233435,0,8,01/18/2023
18,curl,curl2,10579526,10583559,1,7,01/13/2023
31,post,post5,38759,43159,1,8,02/09/2023
18,flat,flat5,6291576,6299103,0,2,01/11/2023
72,dig,dig4,9456429,9462551,0,4,01/12/2023
81,slant,slant1,6633197,6634926,1,7,01/27/2023
35,dig,dig5,3768427,3772222,0,7,01/06/2023
27,flat,flat2,10620014,10626678,1,1,01/10/2023
96,comeback,comeback4,6514680,6521795,1,8,01/20/2023
54,flat,flat5,6504998,6506353,1,9,02/28/2023
53,corner,corner5,1219191,1220272,1,10,02/09/2023
60,out,out2,2984602,2992599,0,8,01/22/2023
12,slant,slant5,8663354,8667138,0,2,01/27/2023
81,post,post2,399299,401814,1,3,02/07/2023
77,slant,slant2,4841768,4848849,1,5,02/21/2023
76,curl,curl1,5160960,5162784,1,5,01/08/2023
54,dig,dig1,1963783,1965419,0,8,02/26/2023
17,slant,slant3,2407718,2411641,0,4,01/31/2023
61,flat,flat4,6415384,6421539,0,2,01/08/2023
10,corner,corner1,4563909,4569340,0,9,02/25/2023
3,post,post2,6035413,6036589,0,5,01/06/2023
94,out,out5,10115543,10120232,1,5,02/20/2023
6,dig,dig1,10499647,10505519,0,3,01/18/2023
11,dig,dig5,9680338,9681043,0,10,02/19/2023
18,slant,slant1,5630688,5634501,0,9,02/11/2023
27,dig,dig5,452032,453774,0,5,02/20/2023
28,post,post1,1608796,1615395,1,9,01/10/2023
54,comeback,comeback4,7275677,7278251,0,10,02/19/2023
49,curl,curl2,333759,338163,0,10,01/08/2023
11,out,out1,100237,100680,0,10,02/26/2023
17,flat,flat1,9824248,9824886,0,4,02/26/2023
81,slant,slant3,6513206,6517282,1,9,02/09/2023
98,curl,curl2,7751712,7753866,1,4,01/27/2023
9,out,out2,1519788,1525559,0,8,02/13/2023
36,flat,flat5,10221360,10223384,0,4,01/13/2023
100,out,out1,6837434,6843565,1,2,02/09/2023
95,post,post4,7529646,7531583,1,6,01/01/2023
98,flat,flat5,4640331,4646069,1,1,02/04/2023
61,out,out4,5276036,5282649,1,6,01/27/2023
87,out,out4,207630,213244,1,10,01/21/2023
33,curl,curl1,1154346,1160407,1,10,02/24/2023
24,flat,flat3,7789280,7792993,0,10,02/19/2023
59,comeback,comeback4,3886159,3886584,1,10,01/10/2023
19,flat,flat2,5142865,5145315,0,4,02/18/2023
10,post,post5,6052701,6055169,0,10,02/14/2023
66,corner,corner1,8247447,8253341,1,8,02/25/2023
81,comeback,comeback5,7920669,7928544,1,9,02/21/2023
41,slant,slant4,8177325,8185183,0,3,01/31/2023
70,slant,slant1,6599790,6603083,1,4,01/04/2023
72,curl,curl3,10786568,10793340,1,9,02/15/2023
24,flat,flat2,2559586,2561735,1,9,01/16/2023
41,slant,slant2,2887730,2895404,0,3,01/25/2023
22,dig,dig5,10529325,10534058,0,5,02/11/2023
32,dig,dig3,5072917,5075139,0,7,01/06/2023
45,comeback,comeback5,4057802,4060329,0,9,02/10/2023
34,curl,curl1,8157329,8163961,0,1,01/16/2023
74,post,post3,846159,852053,0,7,02/12/2023
82,out,out3,9638781,9644674,1,7,02/08/2023
6,flat,flat3,5771867,5774557,0,4,02/14/2023
94,out,out4,1067976,1070478,1,10,01/08/2023
97,comeback,comeback3,1169633,1171670,1,1,02/17/2023
29,slant,slant2,7289244,7291732,1,7,01/18/2023
59,slant,slant4,10045439,10051487,1,8,02/03/2023
40,corner,corner3,5700082,5701911,0,1,01/13/2023
28,slant,slant2,1935693,1943540,0,3,01/07/2023
52,corner,corner5,10565390,10571572,0,5,01/26/2023
15,post,post3,8528840,8530996,1,6,02/23/2023
20,curl,curl1,274158,281533,0,1,02/19/2023
99,dig,dig1,5779114,5782066,1,6,01/22/2023
56,curl,curl1,10394578,10401897,1,2,02/19/2023
92,dig,dig5,72380,75489,1,8,02/21/2023
98,corner,corner5,7765518,7769448,0,6,01/03/2023
78,curl,curl1,9375644,9378902,1,5,01/29/2023
86,curl,curl3,6387207,6388215,1,3,01/03/2023
74,flat,flat4,3117951,3118253,1,6,02/03/2023
100,post,post1,1742292,1747660,1,9,02/28/2023
2,flat,flat3,4204173,4204802,0,1,02/15/2023
12,corner,corner1,6607834,6613824,0,8,02/03/2023
33,comeback,comeback2,9449244,9456083,1,3,01/27/2023
10,comeback,comeback5,4400735,4404144,0,7,02/09/2023
58,post,post5,4526115,4527835,0,1,01/19/2023
85,dig,dig2,10080098,10083288,0,7,02/22/2023
71,slant,slant5,5560265,5565176,1,2,01/08/2023
35,corner,corner4,2150039,2152585,0,5,01/14/2023
53,flat,flat5,1648377,1650957,0,8,01/30/2023
62,corner,corner1,9634469,9640126,0,5,02/25/2023
86,curl,curl5,1714115,1721594,1,4,01/14/2023
38,flat,flat1,8417239,8421595,0,1,01/03/2023
70,post,post1,9056580,9059986,0,3,02/12/2023
57,curl,curl1,7044272,7049366,0,1,02/13/2023
38,comeback,comeback5,5689119,5692748,0,3,01/19/2023
58,flat,flat2,10519386,10522394,1,2,02/20/2023
8,out,out4,3895129,3897045,0,1,01/17/2023
44,post,post3,5211338,5216120,0,4,01/22/2023
102,post,post4,2846567,2849644,1,5,02/27/2023
52,flat,flat3,887111,892465,0,9,01/02/2023
38,dig,dig3,10359709,10362966,0,8,01/28/2023
69,curl,curl5,6010026,6014167,0,6,02/08/2023
9,comeback,comeback5,8840091,8846404,0,5,01/10/2023
8,corner,corner5,1739200,1739942,0,5,02/07/2023
1,out,out2,1561286,1563718,0,2,01/07/2023
87,curl,curl3,10216407,10220999,1,2,02/08/2023
97,post,post2,8579906,8585368,1,7,01/20/2023
30,dig,dig1,8987165,8994622,1,4,02/12/2023
62,curl,curl4,524582,532372,0,8,01/13/2023
101,dig,dig2,1353173,1357391,1,7,02/09/2023
56,out,out4,2858927,2860778,1,8,02/24/2023
79,dig,dig3,8848316,8851823,1,3,02/27/2023
63,curl,curl4,7129682,7137650,1,7,02/24/2023
4,out,out4,10394639,10400815,0,2,01/22/2023
61,comeback,comeback2,1187831,1188253,1,5,02/05/2023
21,dig,dig1,6939712,6941803,0,6,01/21/2023
81,comeback,comeback5,7207138,7208346,1,9,02/15/2023
84,curl,curl4,5181448,5189057,1,4,01/28/2023
27,curl,curl2,5816887,5819190,0,1,01/12/2023
12,post,post4,9848785,9849687,1,8,02/23/2023
29,corner,corner2,6223242,6227505,1,3,01/12/2023
24,corner,corner1,6801166,6807853,0,5,02/07/2023
67,flat,flat1,4864984,4865208,1,6,01/29/2023
54,corner,corner5,10116638,10122913,1,1,01/30/2023
91,out,out3,1259782,1262380,1,7,01/01/2023
2,post,post1,7334399,7337020,0,8,01/03/2023
42,corner,corner4,1371109,1376734,1,2,01/05/2023
25,slant,slant1,6128896,6136152,1,1,02/12/2023
99,flat,flat1,6583565,6587394,1,8,01/07/2023
73,flat,flat3,1968271,1974779,0,5,01/21/2023
89,dig,dig4,483144,489533,1,6,01/08/2023
88,dig,dig2,7992252,7998981,0,1,02/28/2023
12,flat,flat3,6078076,6081117,0,5,02/28/2023
11,post,post4,6940933,6946551,0,9,02/12/2023
47,curl,curl5,8336299,8339764,1,2,02/02/2023
26,flat,flat2,1551564,1559163,0,2,01/31/2023
8,post,post3,2306140,2311038,0,9,01/02/2023
69,curl,curl2,7223193,7224324,1,6,02/05/2023
55,curl,curl1,7424630,7430265,1,2,02/25/2023
66,corner,corner2,10463192,10469068,0,10,01/06/2023
29,flat,flat2,772552,773966,0,5,01/16/2023
85,corner,corner5,8071553,8079001,1,7,01/22/2023
102,post,post4,402029,407664,1,5,02/22/2023
38,slant,slant1,782281,782812,1,3,02/04/2023
94,curl,curl2,5145160,5152689,1,9,01/20/2023
9,flat,flat5,1440743,1448583,1,1,01/25/2023
53,curl,curl4,2246574,2248938,1,8,01/08/2023
94,out,out3,9392530,9399688,1,2,01/31/2023
94,flat,flat3,6739458,6740195,1,1,01/13/2023
9,curl,curl3,10656947,10659790,0,10,01/25/2023
63,comeback,comeback2,2474369,2482138,1,6,01/04/2023
34,flat,flat2,4738647,4746233,1,1,02/28/2023
15,slant,slant1,9551834,9552326,0,9,01/16/2023
70,curl,curl1,4933116,4934169,1,9,02/10/2023
96,curl,curl4,9760791,9765285,1,8,02/05/2023
16,curl,curl3,4164643,4168351,0,6,02/11/2023
29,curl,curl1,8414646,8422408,1,9,02/04/2023
59,slant,slant3,1499217,1506429,0,6,01/14/2023
77,slant,slant3,9228370,9234407,1,2,02/15/2023
79,flat,flat3,7814503,7821184,1,6,01/10/2023
90,comeback,comeback4,62656,69879,1,9,01/08/2023
11,slant,slant3,3585120,3589324,1,5,01/22/2023
97,curl,curl3,7978432,7978646,1,7,01/10/2023
81,slant,slant2,2362073,2370059,1,8,02/27/2023
18,out,out1,6599360,6600379,1,2,01/24/2023
98,out,out2,3094027,3096081,1,9,02/01/2023
90,slant,slant4,6749536,6755912,1,7,02/11/2023
95,dig,dig5,10137123,10138632,1,7,01/05/2023
47,comeback,comeback3,10061615,10062897,0,9,01/06/2023
100,slant,slant1,10336961,10340633,1,9,01/05/2023
58,flat,flat3,8265174,8266638,0,8,01/22/2023
32,post,post5,4112173,4119484,0,8,01/16/2023
57,comeback,comeback4,10395087,10395662,0,3,02/08/2023
12,slant,slant2,3212908,3218121,1,5,01/20/2023
104,curl,curl1,2909061,2911671,1,10,01/31/2023
102,flat,flat4,254175,256286,1,2,02/15/2023
7,comeback,comeback1,8345812,8353403,0,6,01/04/2023
48,out,out5,6121742,6126236,1,9,01/27/2023
58,curl,curl1,6940727,6945724,1,1,01/24/2023
88,comeback,comeback1,7905696,7907942,1,8,01/25/2023
51,post,post1,3040112,3046199,0,7,01/01/2023
77,corner,corner4,2249497,2257247,1,2,02/26/2023
25,out,out5,1021092,1026048,1,4,02/24/2023
80,post,post3,1537093,1543843,1,4,01/26/2023
57,post,post1,3132847,3133163,1,5,01/26/2023
31,out,out4,10641934,10645233,0,8,02/18/2023
75,post,post2,3352730,3359654,1,4,02/15/2023
7,dig,dig1,7815499,7821607,0,10,01/15/2023
38,post,post1,7952620,7960129,0,1,02/01/2023
54,slant,slant1,9938778,9945998,1,2,01/06/2023
30,slant,slant4,6402680,6408547,0,2,02/05/2023
35,post,post5,689368,695610,0,1,02/10/2023
95,flat,flat1,2538098,2545407,1,10,02/14/2023
52,post,post3,5400810,5403707,0,8,01/12/2023
60,flat,flat4,566747,567961,1,4,01/08/2023
31,comeback,comeback4,6471305,6475445,1,1,02/15/2023
80,post,post4,7301913,7306527,1,5,02/17/2023
34,flat,flat1,2443668,2445872,1,3,02/28/2023
20,corner,corner1,8061674,8067265,0,9,01/02/2023
3,dig,dig5,4857258,4859734,0,2,01/04/2023
1,post,post3,9709849,9711319,0,5,01/01/2023
41,corner,corner3,5642524,5646774,0,3,01/27/2023
80,corner,corner1,9465763,9468947,1,6,01/08/2023
84,curl,curl1,10103397,10110604,0,4,01/24/2023
24,comeback,comeback2,3772186,3773557,0,10,02/16/2023
14,comeback,comeback3,8581922,8589861,0,8,01/15/2023
27,dig,dig1,4627488,4628756,0,10,02/22/2023
29,corner,corner5,7267917,7270638,1,5,01/12/2023
45,flat,flat5,5791248,5792054,0,7,01/19/2023
22,flat,flat4,10109222,10116137,0,2,01/31/2023
33,out,out5,6561278,6564180,0,6,01/21/2023
3,out,out3,5152961,5153214,0,1,02/03/2023
69,corner,corner1,6925573,6931997,1,4,02/07/2023
81,corner,corner1,5415363,5422095,1,10,01/02/2023
24,out,out5,7889120,7896861,0,9,01/09/2023
7,comeback,comeback2,1529586,1537468,0,3,01/15/2023
72,slant,slant3,5874637,5879690,1,10,02/09/2023
57,curl,curl2,8780362,8781533,0,2,01/25/2023
34,curl,curl5,425845,432164,1,6,01/20/2023
47,curl,curl4,6161791,6165045,1,1,01/22/2023
84,flat,flat3,7482715,7488906,0,9,01/04/2023
91,slant,slant2,7850735,7853116,1,2,01/24/2023
40,curl,curl3,5335388,5338626,1,3,01/05/2023
42,out,out5,1129400,1136530,0,7,01/03/2023
48,flat,flat2,6001875,6004798,0,8,02/14/2023
88,slant,slant1,8970684,8971818,1,5,01/25/2023
32,flat,flat2,3098116,3100444,0,5,02/18/2023
28,flat,flat5,4418264,4419340,0,6,01/06/2023
51,slant,slant3,158162,161409,1,8,01/06/2023
2,flat,flat4,4008041,4009681,0,7,02/04/2023
78,out,out2,10655848,10658502,1,10,01/19/2023
3,dig,dig2,2240207,2243784,0,1,02/01/2023
33,corner,corner4,8854739,8860513,0,9,01/03/2023
65,curl,curl3,136324,138011,0,8,01/10/2023
27,post,post4,9944752,9948588,0,4,02/19/2023
66,comeback,comeback3,4398261,4406216,0,8,02/22/2023
66,dig,dig2,8612715,8618440,0,1,02/28/2023
55,corner,corner5,7354843,7361478,1,4,02/15/2023
39,post,post4,10691837,10697989,0,2,01/23/2023
70,out,out5,6351265,6354429,0,6,01/10/2023
104,dig,dig1,8855988,8857312,1,3,02/26/2023
28,corner,corner1,6859528,6862139,0,5,01/26/2023
69,out,out4,1135836,1138808,1,4,01/29/2023
85,slant,slant4,8928123,8935786,1,7,02/02/2023
86,corner,corner1,518597,518976,1,5,01/11/2023
54,post,post2,5658498,5658725,1,5,01/03/2023
66,curl,curl3,6732817,6738617,1,1,02/07/2023
96,curl,curl3,10519655,10526562,1,8,01/22/2023
79,comeback,comeback2,2401333,2405045,1,5,01/13/2023
63,corner,corner5,10459516,10460707,1,4,02/01/2023
46,flat,flat4,10547135,10552068,0,7,01/26/2023
79,slant,slant1,6211124,6217821,1,6,01/27/2023
61,curl,curl4,9410789,9416393,0,5,01/20/2023
18,curl,curl5,11347,19282,0,4,01/18/2023
90,flat,flat5,5559635,5560178,1,8,01/31/2023
27,comeback,comeback5,2525491,2533161,0,9,02/24/2023
14,corner,corner3,9183809,9188880,1,7,02/28/2023
26,post,post4,10266831,10267636,0,9,01/03/2023
76,slant,slant3,4927436,4928642,1,9,02/06/2023
45,out,out4,1499072,1501480,0,10,02/17/2023
50,post,post3,5224841,5227344,1,8,02/09/2023
77,slant,slant3,4886111,4887565,1,5,01/12/2023
98,corner,corner2,2989348,2990539,1,5,01/15/2023
101,flat,flat5,7483908,7489873,1,7,01/11/2023
17,dig,dig3,5780867,5782026,0,5,02/23/2023
6,comeback,comeback4,3215190,3218898,0,10,01/21/2023
79,curl,curl4,9850552,9852470,1,9,02/12/2023
53,flat,flat1,9134527,9139859,0,8,02/16/2023
16,comeback,comeback2,8814937,8816375,0,2,02/10/2023
92,dig,dig2,8374575,8377832,0,7,02/15/2023
11,flat,flat5,172415,172745,0,1,01/18/2023
93,corner,corner1,5117478,5121319,1,4,02/26/2023
24,comeback,comeback4,787806,791101,0,6,02/28/2023
104,out,out3,2826226,2832465,1,7,01/29/2023
12,slant,slant3,119567,125325,0,10,02/05/2023
45,corner,corner4,9780795,9782628,0,3,02/09/2023
65,corner,corner1,5083189,5083758,0,6,01/12/2023
39,dig,dig5,3691182,3694164,1,1,01/28/2023
87,out,out1,4584029,4590569,1,6,01/09/2023
58,corner,corner2,323589,331105,1,10,02/22/2023
59,flat,flat3,5411662,5416782,1,4,02/07/2023
69,slant,slant2,7889565,7891321,1,2,01/06/2023
34,comeback,comeback1,2866487,2872223,0,4,01/16/2023
57,dig,dig3,4843716,4851351,1,6,02/24/2023
74,dig,dig2,5382007,5388036,0,6,02/11/2023
53,flat,flat5,5358527,5359493,0,4,01/21/2023
48,comeback,comeback5,5591414,5598064,0,1,01/14/2023
36,slant,slant1,9314273,9319304,0,1,02/07/2023
17,curl,curl1,10461118,10461478,0,8,01/25/2023
3,flat,flat3,9730588,9736193,0,2,01/29/2023
